Traceback (most recent call last):
  File "/usr/lib/python3.10/runpy.py", line 196, in _run_module_as_main
    return _run_code(code, main_globals, None,
  File "/usr/lib/python3.10/runpy.py", line 86, in _run_code
    exec(code, run_globals)
  File "/usr/lib/python3.10/http/server.py", line 1307, in <module>
    test(
  File "/usr/lib/python3.10/http/server.py", line 1258, in test
    with ServerClass(addr, HandlerClass) as httpd:
  File "/usr/lib/python3.10/socketserver.py", line 452, in __init__
    self.server_bind()
  File "/usr/lib/python3.10/http/server.py", line 1301, in server_bind
    return super().server_bind()
  File "/usr/lib/python3.10/http/server.py", line 137, in server_bind
    socketserver.TCPServer.server_bind(self)
  File "/usr/lib/python3.10/socketserver.py", line 466, in server_bind
    self.socket.bind(self.server_address)
OSError: [Errno 98] Address already in use
Traceback (most recent call last):
  File "/usr/lib/python3.10/runpy.py", line 196, in _run_module_as_main
    return _run_code(code, main_globals, None,
  File "/usr/lib/python3.10/runpy.py", line 86, in _run_code
    exec(code, run_globals)
  File "/usr/lib/python3.10/http/server.py", line 1307, in <module>
    test(
  File "/usr/lib/python3.10/http/server.py", line 1258, in test
    with ServerClass(addr, HandlerClass) as httpd:
  File "/usr/lib/python3.10/socketserver.py", line 452, in __init__
    self.server_bind()
  File "/usr/lib/python3.10/http/server.py", line 1301, in server_bind
    return super().server_bind()
  File "/usr/lib/python3.10/http/server.py", line 137, in server_bind
    socketserver.TCPServer.server_bind(self)
  File "/usr/lib/python3.10/socketserver.py", line 466, in server_bind
    self.socket.bind(self.server_address)
OSError: [Errno 98] Address already in use
Traceback (most recent call last):
  File "/usr/lib/python3.10/runpy.py", line 196, in _run_module_as_main
    return _run_code(code, main_globals, None,
  File "/usr/lib/python3.10/runpy.py", line 86, in _run_code
    exec(code, run_globals)
  File "/usr/lib/python3.10/http/server.py", line 1307, in <module>
    test(
  File "/usr/lib/python3.10/http/server.py", line 1258, in test
    with ServerClass(addr, HandlerClass) as httpd:
  File "/usr/lib/python3.10/socketserver.py", line 452, in __init__
    self.server_bind()
  File "/usr/lib/python3.10/http/server.py", line 1301, in server_bind
    return super().server_bind()
  File "/usr/lib/python3.10/http/server.py", line 137, in server_bind
    socketserver.TCPServer.server_bind(self)
  File "/usr/lib/python3.10/socketserver.py", line 466, in server_bind
    self.socket.bind(self.server_address)
OSError: [Errno 98] Address already in use
58.65.214.29 - - [18/Oct/2025 04:48:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 04:58:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 05:08:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 05:18:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 05:28:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 05:38:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 05:48:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 05:58:53] "GET /version HTTP/1.1" 304 -
3.130.96.91 - - [18/Oct/2025 06:00:22] "GET / HTTP/1.1" 200 -
3.130.96.91 - - [18/Oct/2025 06:01:49] "GET / HTTP/1.1" 200 -
3.130.96.91 - - [18/Oct/2025 06:02:59] code 400, message Bad request version ('À\\x14À')
3.130.96.91 - - [18/Oct/2025 06:02:59] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x03G\x8eø%\x09É?ñ$ªi\x9b\x05ú5`\x08\x14Ì\x8b¢\x08 -°"×5¶/5ó\x00\x00\x1aÀ/À+À\x11À\x07À\x13À\x09À\x14À" 400 -
3.130.96.91 - - [18/Oct/2025 06:04:57] code 400, message Bad request syntax ('SSH-2.0-Go')
3.130.96.91 - - [18/Oct/2025 06:04:57] "SSH-2.0-Go" 400 -
3.130.96.91 - - [18/Oct/2025 06:06:55] code 400, message Bad request version ('À\\x14À')
3.130.96.91 - - [18/Oct/2025 06:06:55] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x03Âð:Ã*x\x97\x09'}µ\x94ðïÙ¯¤aþ¹¹û:À±\x8e\x94Bä\x96 $\x00\x00\x1aÀ/À+À\x11À\x07À\x13À\x09À\x14À" 400 -
58.65.214.29 - - [18/Oct/2025 06:08:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 06:18:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 06:28:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 06:38:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 06:48:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 06:58:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 07:08:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 07:18:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 07:28:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 07:38:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 07:48:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 07:58:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 08:08:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 08:18:53] "GET /version HTTP/1.1" 304 -
143.105.152.212 - - [18/Oct/2025 08:22:35] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 08:28:53] "GET /version HTTP/1.1" 304 -
143.105.152.212 - - [18/Oct/2025 08:32:35] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 08:38:53] "GET /version HTTP/1.1" 304 -
143.105.152.212 - - [18/Oct/2025 08:42:35] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 08:48:53] "GET /version HTTP/1.1" 304 -
143.105.152.212 - - [18/Oct/2025 08:52:35] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 08:58:53] "GET /version HTTP/1.1" 304 -
143.105.152.212 - - [18/Oct/2025 09:02:35] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 09:08:53] "GET /version HTTP/1.1" 304 -
143.105.152.212 - - [18/Oct/2025 09:12:36] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 09:18:53] "GET /version HTTP/1.1" 304 -
143.105.152.212 - - [18/Oct/2025 09:23:35] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 09:28:53] "GET /version HTTP/1.1" 304 -
143.105.152.212 - - [18/Oct/2025 09:32:35] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 09:38:53] "GET /version HTTP/1.1" 304 -
143.105.152.212 - - [18/Oct/2025 09:42:35] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 09:48:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 09:58:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 10:08:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 10:18:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 10:28:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 10:38:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 10:48:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 10:58:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 11:08:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 11:18:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 11:28:53] "GET /version HTTP/1.1" 304 -
143.105.152.249 - - [18/Oct/2025 11:32:18] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 11:38:53] "GET /version HTTP/1.1" 304 -
143.105.152.249 - - [18/Oct/2025 11:42:35] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 11:48:53] "GET /version HTTP/1.1" 304 -
143.105.152.249 - - [18/Oct/2025 11:52:35] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 11:58:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 12:08:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 12:18:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 12:28:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 12:38:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 12:48:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 12:58:53] "GET /version HTTP/1.1" 304 -
3.110.224.72 - - [18/Oct/2025 13:08:07] "GET /vector-icons/apple-touch-icon-57.e9e9abf.png HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 13:08:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 13:18:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 13:28:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 13:38:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 13:48:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 13:58:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 14:08:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 14:18:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 14:28:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 14:38:53] "GET /version HTTP/1.1" 304 -
200.9.154.79 - - [18/Oct/2025 14:45:36] code 501, message Unsupported method ('CONNECT')
200.9.154.79 - - [18/Oct/2025 14:45:36] "CONNECT httpbin.org:443 HTTP/1.1" 501 -
58.65.214.29 - - [18/Oct/2025 14:48:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 14:59:02] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 15:09:02] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 15:19:02] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 15:29:02] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 15:29:38] "GET /bundles/6f661f6f3f18a5415d5a/bundle.js HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:29:41] "GET /bundles/6f661f6f3f18a5415d5a/230.js HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:29:41] "GET /bundles/6f661f6f3f18a5415d5a/641.js HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:29:41] "GET /bundles/6f661f6f3f18a5415d5a/element-web-app.js HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:29:41] "GET /bundles/6f661f6f3f18a5415d5a/styles.js HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:29:41] "GET /img/format/code.ee67228.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:29:41] "GET /img/e2e/warning.d370b49.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:29:41] "GET /img/feather-customised/warning-triangle.12e6910.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:29:41] "GET /img/warning.30e1625.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:29:41] "GET /img/format/quote.69dadd8.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:29:41] "GET /img/format/bold.1075338.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:29:41] "GET /img/format/italics.395da20.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:29:41] "GET /img/format/strikethrough.bc12eda.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:29:41] "GET /bundles/6f661f6f3f18a5415d5a/48.js HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:29:41] "GET /bundles/6f661f6f3f18a5415d5a/init.js HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:29:42] "GET /olm.3fc8dbf.wasm HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:29:42] code 404, message File not found
58.65.214.29 - - [18/Oct/2025 15:29:42] "GET /config.91.99.219.182.json?cachebuster=1760801382480 HTTP/1.1" 404 -
58.65.214.29 - - [18/Oct/2025 15:29:42] "GET /config.json?cachebuster=1760801382480 HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:29:42] "GET /bundles/6f661f6f3f18a5415d5a/blurhash.worker.js HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:29:42] "GET /i18n/en_EN.cb5ed01.json HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:29:43] "GET /bundles/6f661f6f3f18a5415d5a/compatibility-view.css HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:29:43] "GET /bundles/6f661f6f3f18a5415d5a/compatibility-view.js HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:29:44] "GET /themes/element/img/download/apple.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:29:44] "GET /themes/element/img/download/google.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:29:44] "GET /themes/element/img/download/fdroid.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:29:53] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 15:30:18] code 400, message Bad request version ('Wï·í¹\\x06U\\x14=-ÚæÎÅÃpA2Òêó\\x1a\\x15W\\x15\\x8d\\x87í\\x10ä\\x9a\\x05\\x00ð\\x15ì\\x05\\x0eqzú÷')
58.65.214.29 - - [18/Oct/2025 15:30:18] "\x16\x03\x01\x07\x00\x01\x00\x06ü\x03\x03\x19±l¼\x81²ä¾:cÍ¦M\x13ÕÀ\x0eõÉÛÜ\x16Ý6\x00\x0d¾ko`k\x87 hi\x95@»\x91\x0eÊ\x86ÉÄCj\x14KÅ\x05\x8fØ\x0f\x07%\x04\x16*MÔ\x0eUE\x85\x90\x00 zz\x13\x01\x13\x02\x13\x03À+À/À,À0Ì©Ì¨À\x13À\x14\x00\x9c\x00\x9d\x00/\x005\x01\x00\x06\x93::\x00\x00\x00\x17\x00\x00DÍ\x00\x05\x00\x03\x02h2\x00\x1b\x00\x03\x02\x00\x02\x00\x12\x00\x00\x00-\x00\x02\x01\x01\x00#\x00\x00þ\x0d\x01\x1a\x00\x00\x01\x00\x01J\x00 Wï·í¹\x06U\x14=-ÚæÎÅÃpA2Òêó\x1a\x15W\x15\x8d\x87í\x10ä\x9a\x05\x00ð\x15ì\x05\x0eqzú÷" 400 -
58.65.214.29 - - [18/Oct/2025 15:30:18] code 400, message Bad request version ('\\x02h2\\x08http/1.1ÿ\\x01\\x00\\x01\\x00\\x00')
58.65.214.29 - - [18/Oct/2025 15:30:18] "\x16\x03\x01\x06 \x01\x00\x06\x9c\x03\x03{{!\x85®|aÚè\x14\x8c\x92-Ù\x95´ÒßÍá©:¢l\x85ÓI^\x0d\x06g\x88 pí¹U\x01\x94°ÃBÔv@ðò\x1cÿr©xDj¥À\x93ç5_Î\x1aÕ;\x11\x00 \x1a\x1a\x13\x01\x13\x02\x13\x03À+À/À,À0Ì©Ì¨À\x13À\x14\x00\x9c\x00\x9d\x00/\x005\x01\x00\x063zz\x00\x00DÍ\x00\x05\x00\x03\x02h2\x00\x1b\x00\x03\x02\x00\x02\x00+\x00\x07\x06êê\x03\x04\x03\x03\x00\x17\x00\x00\x00\x05\x00\x05\x01\x00\x00\x00\x00\x00\x12\x00\x00\x00-\x00\x02\x01\x01\x00\x0b\x00\x02\x01\x00þ\x0d\x00º\x00\x00\x01\x00\x01\x11\x00 Õí7E\x850\x15\x19öèñó/ýÜ/qÂîósoI¹ÐÀÔ\x98%·,\x07\x00\x90N>ÝW@d=\x8c\x9fU\x9cÃ¶\x99wÑñ°Óçl\x93«âºã¶\x7f¿<A8-Éx#£g`á\x9c?ÿw/doåëa\x1ag5¡\x1aX}?ðO\x1cÍ«¹fVI¿¹Û¼£ÖÔ\x043ïíg¢&\x8c?\x80\x9fÿ|;\x8clà¨¹ÏÈ½\x13Ïh\x12\x8cºË\x94\x01ö¼\\(ìh\x92!1\x88ä¥\x1bÀµ\x8a\x09©·\x82y\x02è¿nÞ\x8cm¨L\x8dàR\x0f÷ÇÄ\x02!\x00\x0d\x00\x12\x00\x10\x04\x03\x08\x04\x04\x01\x05\x03\x08\x05\x05\x01\x08\x06\x06\x01\x00#\x00\x00\x00\x10\x00\x0e\x00\x0c\x02h2\x08http/1.1ÿ\x01\x00\x01\x00\x00" 400 -
58.65.214.29 - - [18/Oct/2025 15:30:21] "GET / HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:21] "GET /fonts/Inter/Inter-SemiBold.d5a91eb.woff2 HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:21] "GET /bundles/6f661f6f3f18a5415d5a/bundle.css HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:21] "GET /fonts/Inter/Inter-MediumItalic.2bbf830.woff2 HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:21] "GET /fonts/Inter/Inter-Bold.7824a90.woff2 HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:21] "GET /fonts/Inter/Inter-BoldItalic.57f0f97.woff2 HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:21] "GET /fonts/Inter/Inter-SemiBoldItalic.17942dd.woff2 HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:22] "GET /fonts/Inter/Inter-Medium.6be58ea.woff2 HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:22] "GET /fonts/Inter/Inter-Italic.faebbae.woff2 HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:22] "GET /fonts/Inter/Inter-Regular.bed7225.woff2 HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:22] "GET /bundles/6f661f6f3f18a5415d5a/unhomoglyph_data.js HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:23] "GET /bundles/6f661f6f3f18a5415d5a/bundle.js HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:27] "GET /bundles/6f661f6f3f18a5415d5a/230.js HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:27] "GET /bundles/6f661f6f3f18a5415d5a/styles.js HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:27] "GET /bundles/6f661f6f3f18a5415d5a/element-web-app.js HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:27] "GET /img/format/bold.1075338.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:27] "GET /img/feather-customised/warning-triangle.12e6910.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:27] "GET /bundles/6f661f6f3f18a5415d5a/641.js HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:28] "GET /img/e2e/warning.d370b49.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:28] "GET /img/warning.30e1625.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:28] "GET /img/format/italics.395da20.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:28] "GET /img/format/quote.69dadd8.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:28] "GET /img/format/strikethrough.bc12eda.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:28] "GET /img/format/code.ee67228.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:28] "GET /bundles/6f661f6f3f18a5415d5a/48.js HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:28] "GET /bundles/6f661f6f3f18a5415d5a/init.js HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:28] "GET /media/message.ogg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:28] "GET /media/ring.ogg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:28] "GET /media/ringback.ogg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:28] "GET /media/callend.ogg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:29] "GET /media/busy.ogg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:29] "GET /olm.3fc8dbf.wasm HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:29] code 404, message File not found
58.65.214.29 - - [18/Oct/2025 15:30:29] "GET /config.91.99.219.182.json?cachebuster=1760801429113 HTTP/1.1" 404 -
58.65.214.29 - - [18/Oct/2025 15:30:29] "GET /config.json?cachebuster=1760801429113 HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:29] "GET /media/error.ogg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:29] "GET /bundles/6f661f6f3f18a5415d5a/blurhash.worker.js HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:30] "GET /bundles/6f661f6f3f18a5415d5a/theme-dark.css HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:30] "GET /vector-icons/favicon.ae636ac.ico HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:30] "GET /i18n/languages.8705728.json HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:30] "GET /i18n/en_EN.cb5ed01.json HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:31] "GET /bundles/6f661f6f3f18a5415d5a/compatibility-view.css HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:31] "GET /bundles/6f661f6f3f18a5415d5a/compatibility-view.js HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:31] "GET /themes/element/img/download/apple.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:31] "GET /themes/element/img/logos/element-logo.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:31] "GET /themes/element/img/download/fdroid.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:31] "GET /themes/element/img/download/google.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:34] "GET /img/download.a6b50e0.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:34] "GET /version HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:38] "GET /img/spinner/spinner-background.334d97c.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:38] "GET /img/spinner/spinner-foreground.962dd16.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:39] "GET /bundles/6f661f6f3f18a5415d5a/theme-light.css HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:39] "GET /welcome.html HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:39] "GET /themes/element/img/backgrounds/lake.jpg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:39] "GET /img/feather-customised/dropdown-arrow.df9edbf.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:39] "GET /img/matrix.d1fcad6.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:39] "GET /welcome/images/icon-sign-in.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:39] "GET /welcome/images/icon-create-account.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:30:55] "GET /img/element-icons/i.c781d86.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:31:01] "GET /img/cancel.12c5c12.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:31:01] "GET /img/external-link.5014037.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:31:28] "GET /img/feather-customised/x.7cf5ec7.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:31:31] "GET /bundles/6f661f6f3f18a5415d5a/130.js HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:31:34] "GET /img/feather-customised/check.8840dec.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:31:40] "GET /bundles/6f661f6f3f18a5415d5a/indexeddb.worker.js HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:31:45] "GET /img/noise.e8beb45.png HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:31:45] "GET /img/element-icons/chat-bubble.6a422c4.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:31:45] "GET /img/element-icons/check-white.1e3d7f7.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:31:45] "GET /img/element-icons/view-community.1e234e8.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:31:45] "GET /img/globe.216f1db.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:31:51] "GET /img/element-icons/cancel-rounded.3cc9164.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:31:51] "GET /img/element-icons/roomlist/skeleton-ui.15f261b.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:31:51] "GET /img/element-icons/roomlist/plus.6bf6398.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:31:51] "GET /img/user-onboarding/PersonalMessaging.b5ba3c4.png HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:31:51] "GET /img/element-icons/context-menu.131c13c.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:31:51] "GET /img/feather-customised/chevron-down.663d060.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:31:51] "GET /img/element-icons/home.70cb677.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:31:51] "GET /img/element-icons/settings.0c529f2.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:31:51] "GET /img/element-icons/plus.baac2b4.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:31:51] "GET /img/element-icons/roomlist/search.df3ab87.svg HTTP/1.1" 200 -
58.65.214.29 - - [18/Oct/2025 15:40:34] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 15:50:34] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 16:00:34] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 16:10:34] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 16:20:34] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [18/Oct/2025 16:30:34] "GET /version HTTP/1.1" 304 -
